req_id,source_ref,requirement,task_ids,test_ids,evidence_paths,status
REQ-00862,SRC-01:P009693,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""792. EVENT IMMUTABILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00863,SRC-01:P009698,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""793. REPLAYABILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00864,SRC-01:P009703,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Replay(events)"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00865,SRC-01:P009705,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""794. STATE/EVIDENCE DIVERGENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00866,SRC-01:P009713,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""795. CLAIM/EVIDENCE DIVERGENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00867,SRC-01:P009718,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""796. AUTOMATED CLAIM DOWNGRADE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00868,SRC-01:P009725,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""797. NO-AUTOMATIC-SCIENTIFIC-UPGRADE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00869,SRC-01:P009729,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""798. EVIDENCE PROVENANCE GRAPH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00870,SRC-01:P009738,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""799. BIDIRECTIONAL TRACEABILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00871,SRC-01:P009745,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""800. TRACEABILITY COMPLETENESS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00872,SRC-01:P009749,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""801. RESEARCH GRAPH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00873,SRC-01:P009757,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""802. GRAPH CONSISTENCY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00874,SRC-01:P009761,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""803. ORPHAN CLAIM"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00875,SRC-01:P009765,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""804. ORPHAN EVIDENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00876,SRC-01:P009769,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""805. RESEARCH LINEAGE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00877,SRC-01:P009773,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""806. SOFTWARE SUPPLY CHAIN"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00878,SRC-01:P009777,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""807. LOCKED DEPENDENCIES"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00879,SRC-01:P009780,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""808. DEPENDENCY DRIFT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00880,SRC-01:P009786,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""809. REPRODUCIBLE BUILD"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00881,SRC-01:P009790,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""810. SOFTWARE BILL OF MATERIALS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00882,SRC-01:P009797,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""811. VULNERABILITY GATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00883,SRC-01:P009802,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""812. LICENSE GATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00884,SRC-01:P009807,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""813. LICENSE CONTAMINATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00885,SRC-01:P009809,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""814. SECRET SCANNING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00886,SRC-01:P009814,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""815. SECRET NON-PERSISTENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00887,SRC-01:P009817,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""816. LEAST PRIVILEGE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00888,SRC-01:P009821,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""817. CAPABILITY TOKEN MODEL"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00889,SRC-01:P009828,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""818. EPHEMERAL PRIVILEGE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00890,SRC-01:P009834,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""819. PRIVILEGE ESCALATION DETECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00891,SRC-01:P009840,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""820. SKILL SANDBOX"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00892,SRC-01:P009844,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""821. SKILL TRUST SCORE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00893,SRC-01:P009849,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""822. SKILL QUARANTINE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00894,SRC-01:P009856,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""823. SKILL REVOCATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00895,SRC-01:P009860,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""824. SKILL VERSION PINNING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00896,SRC-01:P009864,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""825. SKILL REGRESSION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00897,SRC-01:P009868,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""826. AGENT VERSIONING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00898,SRC-01:P009873,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""827. AGENT NON-EQUIVALENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00899,SRC-01:P009877,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""828. AGENT DECISION TRACE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00900,SRC-01:P009881,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""829. MULTI-AGENT DISAGREEMENT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00901,SRC-01:P009886,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""830. DISAGREEMENT RESOLUTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-03.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
