req_id,source_ref,quote_ref,normalized_requirement,type,scope,verifiable,notes
REQ-00802,SRC-01:P007926,d6cf48a80b3ac629b834497a848bf5b15bc86030ea97a63afea1bf272912b269,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Measurable claim > absolute claim"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=Measurable claim > absolute claim; disposition=KEEP_GOVERNANCE
REQ-00803,SRC-01:P008817,2db59c2918bf276b31e8043bf1a30ce10cd2e87ff909095c2c51e5bf7c620da0,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""FalseClosureRate"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=FalseClosureRate; disposition=KEEP_GOVERNANCE
REQ-00804,SRC-01:P008824,1bc7fba5651ff82244f5621381637d37d7d239d8b864832fc66d26ef250b23b9,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""FalsePromotionRate"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=FalsePromotionRate; disposition=KEEP_GOVERNANCE
REQ-00805,SRC-01:P009054,18f5a5e1bcc1dcd911e8b1c7a9e55dc5c14423e32fa4363872b0b4573e2256bf,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""effect(A+B)"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=effect(A+B); disposition=KEEP_GOVERNANCE
REQ-00806,SRC-01:P009340,f14a3a15db57c1e7ad50ad4779f204815c6cbf7b2fb3ba4f3cbdabe739bff687,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""ULTRACODE — SOVEREIGN RESEARCH COMPLETION & SELF-SUSTAINING COMPUTATION EXTENSION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=ULTRACODE — SOVEREIGN RESEARCH COMPLETION & SELF-SUSTAINING COMPUTATION EXTENSION; disposition=KEEP_GOVERNANCE
REQ-00807,SRC-01:P009341,4c1ffc233203903970b2a7cabff2478cf8081653eda8d71ca4d23ea926894c8f,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""741. EXTENSION PURPOSE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=741. EXTENSION PURPOSE; disposition=KEEP_GOVERNANCE
REQ-00808,SRC-01:P009351,8a9b5a4eafc380ad5f3b1379c02b62778a32fcc76d20996877e6b5db2a740b53,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""742. EXTENSION NON-NEGOTIABLE PRINCIPLE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=742. EXTENSION NON-NEGOTIABLE PRINCIPLE; disposition=KEEP_GOVERNANCE
REQ-00809,SRC-01:P009372,dcd1e1d52103908c6078eb6f0130402c6bb095dbd5f16552bee252b10910cbeb,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""743. SOVEREIGNTY DEFINITION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=743. SOVEREIGNTY DEFINITION; disposition=KEEP_GOVERNANCE
REQ-00810,SRC-01:P009379,d5a9bacaf0e3addc313ccf16256b866f8d694d3618543dd6982588169e45781b,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""744. NO-VENDOR-LOCK RULE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=744. NO-VENDOR-LOCK RULE; disposition=KEEP_GOVERNANCE
REQ-00811,SRC-01:P009387,a4950f43a5f45ff412b1345e16678c8b1a6c8e79b14b1e37b6810311ee93f5a3,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""745. DEPENDENCY GRAPH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=745. DEPENDENCY GRAPH; disposition=KEEP_GOVERNANCE
REQ-00812,SRC-01:P009391,15b4807c3dc2a1b6ecfd56c542cb724aef60b1c79ab01c44eb3097b1fefe7b43,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""746. SINGLE POINT OF FAILURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=746. SINGLE POINT OF FAILURE; disposition=KEEP_GOVERNANCE
REQ-00813,SRC-01:P009397,95945a5e431e02390a283afd51ff0e38e4ebf5bbddcecd54e4ea1d51600f3d0d,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""747. OFFLINE-FIRST PRINCIPLE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=747. OFFLINE-FIRST PRINCIPLE; disposition=KEEP_GOVERNANCE
REQ-00814,SRC-01:P009408,efcfb2c465c3784c849f7295a96be0adcb0231c5fdd346ab93ef55ae2cb17a81,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""748. AIR-GAPPED RESEARCH MODE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=748. AIR-GAPPED RESEARCH MODE; disposition=KEEP_GOVERNANCE
REQ-00815,SRC-01:P009417,82a235e2986bdf729b2d676b173215b174dd4eabe95cfb81f0b8d4c2652e82bb,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""749. OFFLINE RESEARCH BOOTSTRAP"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=749. OFFLINE RESEARCH BOOTSTRAP; disposition=KEEP_GOVERNANCE
REQ-00816,SRC-01:P009422,0b227ceaec370be679b05605aa39df0de01f5a4d49e61e2bcebe07cb9894faf5,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""750. SELF-HOSTED CORE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=750. SELF-HOSTED CORE; disposition=KEEP_GOVERNANCE
REQ-00817,SRC-01:P009427,5346c31c36ec231059a2cb3ef3884af7f44e472ea7699dabe9ff41a36fed7a6e,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""751. ZERO-PAID-API DESIGN"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=751. ZERO-PAID-API DESIGN; disposition=KEEP_GOVERNANCE
REQ-00818,SRC-01:P009430,2400d11886873fe75784ab4af2cf9b556888f06239c8f93ad42c8596693377d8,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""LOCAL_MODEL_AVAILABLE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=LOCAL_MODEL_AVAILABLE; disposition=KEEP_GOVERNANCE
REQ-00819,SRC-01:P009436,c2af100694ff9987a38e9d0d96eaf48f0564003de51652925ef14865b5a76b88,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""752. FREE DOES NOT MEAN ZERO COST"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=752. FREE DOES NOT MEAN ZERO COST; disposition=KEEP_GOVERNANCE
REQ-00820,SRC-01:P009447,45aeaf7c0e8932b5679d38a1521f229f87bcfccd82b9efa1c0587c5c698e71de,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""753. SUSTAINABILITY METRIC"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=753. SUSTAINABILITY METRIC; disposition=KEEP_GOVERNANCE
REQ-00821,SRC-01:P009450,0c7e26f91e25be5f65d7bdabd20db71e9687d5a46ea593d1bd4f696a92c8d691,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""754. COST CEILING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=754. COST CEILING; disposition=KEEP_GOVERNANCE
REQ-00822,SRC-01:P009458,b8c9f73e20e255d5a3fc58c3b93a3305439caabb0e25281645aeee139e381ce8,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""755. COST-AWARE ORCHESTRATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=755. COST-AWARE ORCHESTRATION; disposition=KEEP_GOVERNANCE
REQ-00823,SRC-01:P009463,6dcd818bb2e84dc87531c154f1519246c907661350f7b6fd0888eefa7fe53e98,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""ActionScore(a)"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=ActionScore(a); disposition=KEEP_GOVERNANCE
REQ-00824,SRC-01:P009467,1233c8be2e929cf29d4a5b33026ab2dc8d0b0bfdfa32e2165adbfcb362281117,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""756. COMPUTE SOVEREIGNTY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=756. COMPUTE SOVEREIGNTY; disposition=KEEP_GOVERNANCE
REQ-00825,SRC-01:P009478,0e91c6e0c7e91ce9adaf0cc3ded4ed2f48f2a1a00114b597436317b398353518,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""757. QUANTUM COMPARISON CORRECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=757. QUANTUM COMPARISON CORRECTION; disposition=KEEP_GOVERNANCE
REQ-00826,SRC-01:P009485,46e67ffdb2b275ccef86dfdf001b64254ab853f002d065285ff6184c1f9388a9,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""758. CLASSICAL-OVER-QUANTUM OBJECTIVE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=758. CLASSICAL-OVER-QUANTUM OBJECTIVE; disposition=KEEP_GOVERNANCE
REQ-00827,SRC-01:P009493,df40e3480f32696034dae6cf6a991085224dbeaf209ef512f4a5211c1958442c,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""759. COMPUTATIONAL PERFORMANCE DEFINITION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=759. COMPUTATIONAL PERFORMANCE DEFINITION; disposition=KEEP_GOVERNANCE
REQ-00828,SRC-01:P009498,657643e927ec0ed38c75d26bca76b82b0278fc62edd136c2ae4e45f435f67ddc,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""760. END-TO-END PERFORMANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=760. END-TO-END PERFORMANCE; disposition=KEEP_GOVERNANCE
REQ-00829,SRC-01:P009502,cdd12ccb8c96e61aa5bfb92721877d3239946bd43188d957045412094092300b,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""761. COMPUTATIONAL EFFICIENCY OBJECTIVE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=761. COMPUTATIONAL EFFICIENCY OBJECTIVE; disposition=KEEP_GOVERNANCE
REQ-00830,SRC-01:P009509,581a09337e6d323f24f19c22aeeb6a234b1febf4d5bbfc73549388c333658018,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""762. ALGORITHM-FIRST OPTIMIZATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=762. ALGORITHM-FIRST OPTIMIZATION; disposition=KEEP_GOVERNANCE
REQ-00831,SRC-01:P009515,13d0c10e80f9d69b6ee921ebde89b2a79d8ab24be7b2639345fb0784ab559aab,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""763. COMPLEXITY REGISTRY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=763. COMPLEXITY REGISTRY; disposition=KEEP_GOVERNANCE
REQ-00832,SRC-01:P009519,1c1f903a6fb79c28adba666f8afce65f492fc26351c5827c57cbe58aee2888c9,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""764. HOT-PATH IDENTIFICATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=764. HOT-PATH IDENTIFICATION; disposition=KEEP_GOVERNANCE
REQ-00833,SRC-01:P009525,78ba03d98e1d30d89458146bd39d16399be73ac790787d989ca96fe4a054755d,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""765. Amdahl’s LAW"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=765. Amdahl’s LAW; disposition=KEEP_GOVERNANCE
REQ-00834,SRC-01:P009527,6b3a3a6c60431328da920ea58b8ef385d5c7669ba6ba261c309a5aeae84d0def,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Speedup"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=Speedup; disposition=KEEP_GOVERNANCE
REQ-00835,SRC-01:P009528,32d58f23b73ad88bb55464e4e80cb09c201ccb2685dc1dedd6179e89ccfc5ddd,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1 /  (  (1-p)  +  p/s  )"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1 /  (  (1-p)  +  p/s  ); disposition=KEEP_GOVERNANCE
REQ-00836,SRC-01:P009531,aad817da950378b29e65c4e796635f289730bf4e25f07facd08a7524e8860c6a,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""766. GUSTAFSON-SCALE ANALYSIS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=766. GUSTAFSON-SCALE ANALYSIS; disposition=KEEP_GOVERNANCE
REQ-00837,SRC-01:P009538,03f350b0f6c7aecd1ee75fbaf69f28f29d08590f375dd044fee377fa5267fb99,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""767. PARALLEL EXECUTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",PROCESS_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=767. PARALLEL EXECUTION; disposition=KEEP_GOVERNANCE
REQ-00838,SRC-01:P009543,c78d138fc1da50d667e34702bd3f6aa6fc4be5837b5ec146f109a4827d1103bd,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""768. DETERMINISTIC PARALLELISM"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=768. DETERMINISTIC PARALLELISM; disposition=KEEP_GOVERNANCE
REQ-00839,SRC-01:P009550,65bb83b72108afa24a13b541604e74963d765b0b8dc641b83b880e7385a1af35,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""769. WORK STEALING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=769. WORK STEALING; disposition=KEEP_GOVERNANCE
REQ-00840,SRC-01:P009557,3b0312c0aeedacdf23ccd9e1edf8807e5d0da17da08e239cda43dc04a87726a4,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""770. CACHE GOVERNANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=770. CACHE GOVERNANCE; disposition=KEEP_GOVERNANCE
REQ-00841,SRC-01:P009562,700d371610d4177f8ef1c08e826d6ea7ca56d4c9040d95bf8409ad91266eca54,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""771. CACHE LEAKAGE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=771. CACHE LEAKAGE; disposition=KEEP_GOVERNANCE
REQ-00842,SRC-01:P009569,e0a4c9a2f092901272458f31e11835b68b5901ea44d6b481c5f5c14f5c7cdbc7,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""772. MEMORY HIERARCHY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=772. MEMORY HIERARCHY; disposition=KEEP_GOVERNANCE
REQ-00843,SRC-01:P009574,67a4e18329db9a510caf65c5ed3616da2f95ed7422a967137a52bf3e94b36e37,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""773. DATA FORMAT STANDARDIZATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=773. DATA FORMAT STANDARDIZATION; disposition=KEEP_GOVERNANCE
